zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,brokerName,lotAreaString,streetViewURL,streetViewMetadataURL,communityName,builderName,hdpData.homeInfo.providerListingID,plid,isCdpResult,isComingSoonCommunity
26842749,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f94a04579b3ea27b68a93e0f8c9ac134-p_e.jpg,True,/homedetails/10637-Dunaway-Dr-Dallas-TX-75228/26842749_zpid/,FOR_SALE,House for sale,"$269,900",$270K,"10637 Dunaway Dr, Dallas, TX 75228",3.0,1.0,1344.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,247220000.0,32.839966,-96.66453,26842749.0,10637 Dunaway Dr,75228,Dallas,TX,32.839966,-96.66453,269900.0,1.0,3.0,1344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,269900.0,247220000.0,True,False,False,USD,USA,190840.0,,7448.76,sqft,False,,272500.0,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96496237,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dd04da00deec0e1b5076b91713c7a3d8-p_e.jpg,True,/homedetails/3331-Beall-St-Dallas-TX-75223/96496237_zpid/,FOR_SALE,House for sale,"$228,000",$228K,"3331 Beall St, Dallas, TX 75223",3.0,2.0,1176.0,183 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,15876365000.0,32.78213,-96.73819,96496237.0,3331 Beall St,75223,Dallas,TX,32.78213,-96.73819,228000.0,2.0,3.0,1176.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,228000.0,15876365000.0,True,False,False,USD,USA,27180.0,,3397.68,sqft,False,1715151600000.0,219700.0,1866.0,"$10,900 (May 8)",-10900.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/9478d93536345df7b2489caa472ec975-p_e.jpg,True,/b/1505-elm-st-dallas-tx-5XqFV6/,FOR_SALE,For Rent,"From $215,000",,"1505 Elm St, Dallas, TX",,,,,,,,,,,False,,False,False,False,False,,False,,7433912000.0,32.781612,-96.79958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1059.0,1002044124.0,32.781612--96.79958,True,False,11.0,,,,,,,,,,,,,,,,
26760647,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5cbc0ec5e311b6fd6b67f899bfbe86a5-p_e.jpg,True,/homedetails/9131-Devonshire-Dr-Dallas-TX-75209/26760647_zpid/,FOR_SALE,House for sale,"$11,995,000",$12.0M,"9131 Devonshire Dr, Dallas, TX 75209",4.0,5.0,6824.0,84 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,7340944000.0,32.86452,-96.81778,26760647.0,9131 Devonshire Dr,75209,Dallas,TX,32.86452,-96.81778,11995000.0,5.0,4.0,6824.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,11995000.0,7340944000.0,True,False,False,USD,USA,4846720.0,,1.44,acres,False,,10972400.0,68403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26926049,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f32f1969fbed9b6b17caad13009674d3-p_e.jpg,True,/homedetails/3022-Forest-Ln-APT-316-Dallas-TX-75234/26926049_zpid/,FOR_SALE,Condo for sale,"$89,999",$90K,"3022 Forest Ln APT 316, Dallas, TX 75234",1.0,1.0,753.0,"Price cut: $5,001 (Jun 10)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2179645000.0,32.90888,-96.87587,26926049.0,3022 Forest Ln APT 316,75234,Dallas,TX,32.90888,-96.87587,89999.0,1.0,1.0,753.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,89999.0,2179645000.0,True,False,False,USD,USA,126040.0,Apt 316,1.979,acres,False,1718002800000.0,81000.0,1517.0,"$5,001 (Jun 10)",-5001.0,,,,,,,,,,,,,,,,,,,,,,,,,
26698852,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e6fb3488fbd24afaf2babe0d8e1f011b-p_e.jpg,True,/homedetails/5343-Edmondson-Ave-Dallas-TX-75209/26698852_zpid/,FOR_SALE,House for sale,"$1,500,000",$1.50M,"5343 Edmondson Ave, Dallas, TX 75209",3.0,2.0,2807.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,183353000.0,32.834274,-96.81974,26698852.0,5343 Edmondson Ave,75209,Dallas,TX,32.834274,-96.81974,1500000.0,2.0,3.0,2807.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1500000.0,183353000.0,True,False,False,USD,USA,1057570.0,,9975.24,sqft,False,,1506100.0,8288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26841249,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6c58d1cb0587a80e3ca2362b856067b5-p_e.jpg,True,/homedetails/2646-Oates-Dr-Dallas-TX-75228/26841249_zpid/,FOR_SALE,House for sale,"$224,900",$225K,"2646 Oates Dr, Dallas, TX 75228",3.0,2.0,1337.0,7 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,687188000.0,32.821217,-96.66834,26841249.0,2646 Oates Dr,75228,Dallas,TX,32.821217,-96.66834,224900.0,2.0,3.0,1337.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,224900.0,687188000.0,True,False,False,USD,USA,189320.0,,9234.72,sqft,False,,224700.0,2114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26838704,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eb3a017b3d3e9972e6b17527f8ca04b7-p_e.jpg,True,/homedetails/7431-Meadow-Oaks-Dr-Dallas-TX-75230/26838704_zpid/,FOR_SALE,House for sale,"$1,095,000",$1.10M,"7431 Meadow Oaks Dr, Dallas, TX 75230",4.0,3.0,2871.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,164731000.0,32.88789,-96.77759,26838704.0,7431 Meadow Oaks Dr,75230,Dallas,TX,32.88789,-96.77759,1095000.0,3.0,4.0,2871.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1095000.0,164731000.0,True,False,False,USD,USA,781750.0,,10628.64,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26853789,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b99a4cdde4fa58f369ad3a91b4eccdf9-p_e.jpg,True,/homedetails/527-Shadyway-Dr-Dallas-TX-75232/26853789_zpid/,FOR_SALE,House for sale,"$232,993",$233K,"527 Shadyway Dr, Dallas, TX 75232",3.0,2.0,1712.0,49 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,4314922000.0,32.652035,-96.83076,26853789.0,527 Shadyway Dr,75232,Dallas,TX,32.652035,-96.83076,232993.0,2.0,3.0,1712.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,232993.0,4314922000.0,True,False,False,USD,USA,193900.0,,9278.28,sqft,False,,225500.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26736359,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/011029961ec1e31513ed9ef01f298402-p_e.jpg,True,/homedetails/3808-Eaton-Dr-Dallas-TX-75220/26736359_zpid/,FOR_SALE,House for sale,"$1,950,000",$1.95M,"3808 Eaton Dr, Dallas, TX 75220",5.0,7.0,4700.0,Open: Sat 11am-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,452316000.0,32.86412,-96.85252,26736359.0,3808 Eaton Dr,75220,Dallas,TX,32.86412,-96.85252,1950000.0,7.0,5.0,4700.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1950000.0,452316000.0,True,False,False,USD,USA,309280.0,,10580.724,sqft,False,,,1900.0,,,,,,,,,,,,True,Sat. 11am-4pm,"[{'open_house_start': 1718474400000, 'open_house_end': 1718492400000}, {'open_house_start': 1718524800000, 'open_house_end': 1718575200000}]",,,,,,,,,,,,,
26749628,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/db73c53398725943fb71d8d40e5fb9cd-p_e.jpg,True,/homedetails/6554-Fisher-Rd-Dallas-TX-75214/26749628_zpid/,FOR_SALE,House for sale,"$999,900",$1M,"6554 Fisher Rd, Dallas, TX 75214",4.0,5.0,4155.0,21 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1822581000.0,32.8509,-96.747246,26749628.0,6554 Fisher Rd,75214,Dallas,TX,32.8509,-96.747246,999900.0,5.0,4.0,4155.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,999900.0,1822581000.0,True,False,False,USD,USA,1097400.0,,8276.4,sqft,False,,,7052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26681561,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eebf8f8df1b5dbb2645b0bb2daac3a97-p_e.jpg,True,/homedetails/4000-Rawlins-St-APT-103-Dallas-TX-75219/26681561_zpid/,FOR_SALE,Condo for sale,"$329,000",$329K,"4000 Rawlins St APT 103, Dallas, TX 75219",2.0,3.0,1112.0,"Price cut: $11,000 (Jun 11)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2567149000.0,32.813244,-96.8087,26681561.0,4000 Rawlins St APT 103,75219,Dallas,TX,32.813244,-96.8087,329000.0,3.0,2.0,1112.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,329000.0,2567149000.0,True,False,False,USD,USA,239080.0,Apt 103,0.34900000000000003,acres,False,1718089200000.0,315300.0,2284.0,"$11,000 (Jun 11)",-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26755735,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1958cb2c2f9872bd20557cc8553e1a2c-p_e.jpg,True,/homedetails/6436-Meadow-Rd-Dallas-TX-75230/26755735_zpid/,FOR_SALE,House for sale,"$2,779,000",$2.78M,"6436 Meadow Rd, Dallas, TX 75230",4.0,5.0,6140.0,78 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,6807469000.0,32.885986,-96.79487,26755735.0,6436 Meadow Rd,75230,Dallas,TX,32.885986,-96.79487,2779000.0,5.0,4.0,6140.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2779000.0,6807469000.0,True,False,False,USD,USA,2000000.0,,0.344,acres,False,1715756400000.0,2598200.0,16426.0,"$116,000 (May 15)",-116000.0,,,,,,,,,,,,,,,,,,,,,,,,,
55826371,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/02d0a0445d0807a51de4619d4ff70840-p_e.jpg,True,/homedetails/5032-Urban-Ave-Dallas-TX-75227/55826371_zpid/,FOR_SALE,House for sale,"$370,000",$370K,"5032 Urban Ave, Dallas, TX 75227",4.0,3.0,2380.0,62 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,5362545000.0,32.78418,-96.6943,55826371.0,5032 Urban Ave,75227,Dallas,TX,32.78418,-96.6943,370000.0,3.0,4.0,2380.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,370000.0,5362545000.0,True,False,False,USD,USA,264640.0,,8102.16,sqft,False,1717657200000.0,356600.0,2495.0,"$5,000 (Jun 6)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
27293992,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3346372c63b0060b32c09fcd59063030-p_e.jpg,True,/homedetails/3468-Misty-Meadow-Dr-Dallas-TX-75287/27293992_zpid/,FOR_SALE,House for sale,"$625,000",$625K,"3468 Misty Meadow Dr, Dallas, TX 75287",5.0,4.0,3291.0,"Price cut: $24,950 (Jun 10)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1637333000.0,32.99371,-96.85847,27293992.0,3468 Misty Meadow Dr,75287,Dallas,TX,32.99371,-96.85847,625000.0,4.0,5.0,3291.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,625000.0,1637333000.0,True,False,False,USD,USA,562928.0,,6316.2,sqft,False,1718002800000.0,,,"$24,950 (Jun 10)",-24950.0,,,,,,,,,,,,,,,,,,,,,,,,,
26823968,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c819cdbab53f5afa80560b8c57a0fdeb-p_e.jpg,True,/homedetails/1217-Whispering-Trl-Dallas-TX-75241/26823968_zpid/,FOR_SALE,House for sale,"$264,000",$264K,"1217 Whispering Trl, Dallas, TX 75241",3.0,2.0,1860.0,"Price cut: $4,000 (Jun 14)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1805299000.0,32.67793,-96.805145,26823968.0,1217 Whispering Trl,75241,Dallas,TX,32.67793,-96.805145,264000.0,2.0,3.0,1860.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,264000.0,1805299000.0,True,False,False,USD,USA,248780.0,,9875.052,sqft,False,1718348400000.0,254400.0,2096.0,"$4,000 (Jun 14)",-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26784548,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1a4007c9c54f2e629c0ff64371ac4290-p_e.jpg,True,/homedetails/5104-Audrey-St-Dallas-TX-75210/26784548_zpid/,FOR_SALE,House for sale,"$360,000",$360K,"5104 Audrey St, Dallas, TX 75210",3.0,2.0,2027.0,14 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1287420000.0,32.764687,-96.737076,26784548.0,5104 Audrey St,75210,Dallas,TX,32.764687,-96.737076,360000.0,2.0,3.0,2027.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,360000.0,1287420000.0,True,False,False,USD,USA,40000.0,,5662.8,sqft,False,,353400.0,2599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/1859275988c3709bff8a3930072df545-p_e.jpg,True,/b/9815-walnut-st-dallas-tx-5XqSrR/,FOR_SALE,For Rent,"From $79,900",,"9815 Walnut St, Dallas, TX",,,,,,,,,,,False,,False,False,False,False,,False,,5360222000.0,32.922684,-96.71312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,551.0,1002071385.0,32.922684--96.71312,True,False,2.0,,,,,,,,,,,,,,,,
96506940,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1da3286cc9035c371cf7806c7997229e-p_e.jpg,True,/homedetails/1307-Palm-Springs-Ln-Dallas-TX-75204/96506940_zpid/,FOR_SALE,Townhouse for sale,"$525,000",$525K,"1307 Palm Springs Ln, Dallas, TX 75204",2.0,3.0,1790.0,30 minutes ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1837000.0,32.795006,-96.7833,96506940.0,1307 Palm Springs Ln,75204,Dallas,TX,32.795006,-96.7833,525000.0,3.0,2.0,1790.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,1837000.0,True,False,False,USD,USA,568630.0,,1176.12,sqft,False,,526700.0,3290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96507719,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7a0c6e4f9c7c52292fafbd35dcbba24f-p_e.jpg,True,/homedetails/3218-Potters-House-Way-Dallas-TX-75236/96507719_zpid/,FOR_SALE,House for sale,"$399,990",$400K,"3218 Potters House Way, Dallas, TX 75236",3.0,2.0,2354.0,Open: Sat 12pm-2pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,694168000.0,32.69926,-96.94798,96507719.0,3218 Potters House Way,75236,Dallas,TX,32.69926,-96.94798,399990.0,2.0,3.0,2354.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,399990.0,694168000.0,True,False,False,USD,USA,374820.0,,7230.96,sqft,False,,395100.0,2850.0,,,,,,,,,,,,True,Sat. 12-2pm,"[{'open_house_start': 1718478000000, 'open_house_end': 1718485200000}]",,,,,,,,,,,,,
343850312,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b618b7dc4657cdc24457039952b3da6e-p_e.jpg,True,/homedetails/2230-Joe-Field-Rd-2-Dallas-TX-75229/343850312_zpid/,FOR_SALE,Lot / Land for sale,"$8,000",$8.0K,"2230 Joe Field Rd #2, Dallas, TX 75229",,,,Executive suites,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,8713275000.0,32.891747,-96.904274,343850312.0,2230 Joe Field Rd #2,75229,Dallas,TX,32.891747,-96.904274,8000.0,,,,LOT,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,8000.0,8713275000.0,True,False,False,USD,USA,,# 2,1.22,acres,False,1716534000000.0,,,$500 (May 24),-500.0,,,,,,,,,,,,,,,,,1.22 acres,,,,,,,,
26871457,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5c6c8c5f48a10e1ca0d10b62b568deea-p_e.jpg,True,/homedetails/7904-Fallmeadow-Ln-Dallas-TX-75248/26871457_zpid/,FOR_SALE,House for sale,"$824,500",$825K,"7904 Fallmeadow Ln, Dallas, TX 75248",4.0,3.0,2688.0,Open: Sat 2pm-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,790742000.0,32.957623,-96.77277,26871457.0,7904 Fallmeadow Ln,75248,Dallas,TX,32.957623,-96.77277,824500.0,3.0,4.0,2688.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,824500.0,790742000.0,True,False,False,USD,USA,476610.0,,0.2707,acres,False,1718262000000.0,820700.0,4246.0,"$25,000 (Jun 13)",-25000.0,,,,,,,,,,True,Sat. 2-4pm,"[{'open_house_start': 1718485200000, 'open_house_end': 1718492400000}]",,,,,,,,,,,,,
96495147,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/625a989e4a71c37c0f1d640a26dffca7-p_e.jpg,True,/homedetails/1527-S-Denley-Dr-Dallas-TX-75216/96495147_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"1527 S Denley Dr, Dallas, TX 75216",4.0,2.0,2600.0,35 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3038164000.0,32.728592,-96.80581,96495147.0,1527 S Denley Dr,75216,Dallas,TX,32.728592,-96.80581,445000.0,2.0,4.0,2600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,445000.0,3038164000.0,True,False,False,USD,USA,60000.0,,6708.24,sqft,False,,,3259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26731329,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5ac20d528fefff3a3277e584767611b9-p_e.jpg,True,/homedetails/7602-Kaywood-Dr-Dallas-TX-75209/26731329_zpid/,FOR_SALE,House for sale,"$2,250,000",$2.25M,"7602 Kaywood Dr, Dallas, TX 75209",4.0,6.0,4506.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,414648000.0,32.84845,-96.82575,26731329.0,7602 Kaywood Dr,75209,Dallas,TX,32.84845,-96.82575,2250000.0,6.0,4.0,4506.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2250000.0,414648000.0,True,False,False,USD,USA,1496990.0,,8145.72,sqft,False,,2224800.0,11193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922577,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2e1bf47d23a53f07ae96e7ce605d5541-p_e.jpg,True,/homedetails/5103-Skillman-St-218-Dallas-TX-75206/26922577_zpid/,FOR_SALE,Condo for sale,"$230,000",$230K,"5103 Skillman St #218, Dallas, TX 75206",2.0,2.0,1057.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,4212897000.0,32.84936,-96.76172,26922577.0,5103 Skillman St #218,75206,Dallas,TX,32.84936,-96.76172,230000.0,2.0,2.0,1057.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,230000.0,4212897000.0,True,False,False,USD,USA,237830.0,# 218,0.8099999999999999,acres,False,1715238000000.0,218500.0,1967.0,"$19,000 (May 9)",-19000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26631559,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3adad2dc3823ceb8976c59f4364a8f97-p_e.jpg,True,/homedetails/6007-Bent-Creek-Trl-Dallas-TX-75252/26631559_zpid/,FOR_SALE,House for sale,"$535,367",$535K,"6007 Bent Creek Trl, Dallas, TX 75252",3.0,3.0,2154.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,170157000.0,33.009834,-96.80299,26631559.0,6007 Bent Creek Trl,75252,Dallas,TX,33.009834,-96.80299,535367.0,3.0,3.0,2154.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,535367.0,170157000.0,True,False,False,USD,USA,481225.0,,6098.4,sqft,False,,546200.0,2892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068900789,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/602a2e539ed663c91ea2351e22dffc9c-p_e.jpg,True,/homedetails/6350-Oriole-Dr-Dallas-TX-75209/2068900789_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"6350 Oriole Dr, Dallas, TX 75209",3.0,4.0,2119.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,339542000.0,32.83567,-96.82375,2068900789.0,6350 Oriole Dr,75209,Dallas,TX,32.83567,-96.82375,599000.0,4.0,3.0,2119.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599000.0,339542000.0,True,False,False,USD,USA,,,1306.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26885296,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6dfdcc3df17f4fb2c72da03a6f133bda-p_e.jpg,True,/homedetails/4112-Balch-Dr-Dallas-TX-75216/26885296_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"4112 Balch Dr, Dallas, TX 75216",5.0,3.0,4800.0,60 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,5199095000.0,32.7113,-96.7696,26885296.0,4112 Balch Dr,75216,Dallas,TX,32.7113,-96.7696,650000.0,3.0,5.0,4800.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,650000.0,5199095000.0,True,False,False,USD,USA,325020.0,,9670.32,sqft,False,,646900.0,3994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83998867,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a049d2c7e850043c93badfb520012908-p_e.jpg,True,/homedetails/1600-N-Haskell-Ave-APT-16-Dallas-TX-75204/83998867_zpid/,FOR_SALE,Townhouse for sale,"$719,000",$719K,"1600 N Haskell Ave APT 16, Dallas, TX 75204",3.0,4.0,2885.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,True,False,False,False,False,,False,False,223778000.0,32.799343,-96.78275,83998867.0,1600 N Haskell Ave APT 16,75204,Dallas,TX,32.799343,-96.78275,719000.0,4.0,3.0,2885.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,719000.0,223778000.0,True,False,False,USD,USA,374680.0,Apt 16,0.711,acres,False,,720000.0,5323.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
26697200,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7a551ccdcf341091da63086eef304dc9-p_e.jpg,True,/homedetails/5121-Stoneleigh-Ave-Dallas-TX-75235/26697200_zpid/,FOR_SALE,House for sale,"$699,000",$699K,"5121 Stoneleigh Ave, Dallas, TX 75235",4.0,3.0,2720.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1922030000.0,32.81903,-96.82742,26697200.0,5121 Stoneleigh Ave,75235,Dallas,TX,32.81903,-96.82742,699000.0,3.0,4.0,2720.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,699000.0,1922030000.0,True,False,False,USD,USA,543690.0,,7448.76,sqft,False,1717743600000.0,679700.0,4999.0,"$50,900 (Jun 7)",-50900.0,,,,,,,,,,,,,,,,,,,,,,,,,
